LAT,LON,YEAR,MO,DY,WS2M,T2M,RH2M,PS,T2MDEW,PRECTOTCORR
29.75,79.75,2024,5,6,2.13,23.29,29.26,82.59,3.32,0
29.75,80.25,2024,5,6,2.13,19.55,35.26,78.75,2.23,0.01
29.75,80.75,2024,5,6,2.06,14.6,45.46,73.89,1.14,0.03
30.25,73.25,2024,5,6,1.31,34.62,22.1,98.42,8.43,0
30.25,73.75,2024,5,6,1.6,34.31,23.25,98.29,8.84,0
30.25,74.25,2024,5,6,1.9,34.05,24.18,98.14,9.11,0
30.25,74.75,2024,5,6,2.14,33.81,24.88,97.98,9.3,0
30.25,75.25,2024,5,6,2.29,33.63,25.29,97.8,9.47,0
30.25,75.75,2024,5,6,2.36,33.55,25.44,97.62,9.65,0
30.25,76.25,2024,5,6,2.36,33.53,25.47,97.44,9.85,0
30.25,76.75,2024,5,6,2.3,33.24,25.04,96.61,9.53,0.01
30.25,77.25,2024,5,6,2.16,32.05,26.12,94.97,9.1,0.01
30.25,77.75,2024,5,6,2.02,30.22,27.59,92.33,8.32,0.01
30.25,78.25,2024,5,6,1.97,27.52,29.36,88.42,6.97,0.01
30.25,78.75,2024,5,6,2.05,23.24,32.28,82.8,4.78,0.01
30.25,79.25,2024,5,6,2.13,17.86,38.23,77,2.08,0
30.25,79.75,2024,5,6,2.16,12.23,48.66,71.26,-0.27,0
30.25,80.25,2024,5,6,2.32,7.29,58.02,66.19,-2.21,0
30.25,80.75,2024,5,6,2.55,3.45,64.41,61.97,-3.89,0.01
30.75,73.25,2024,5,6,1.68,33.67,25.66,98.34,9.39,0
30.75,73.75,2024,5,6,1.89,33.48,26.94,98.22,9.93,0
30.75,74.25,2024,5,6,2.03,33.27,27.96,98.09,10.37,0
30.75,74.75,2024,5,6,2.12,33.11,28.35,97.94,10.53,0
30.75,75.25,2024,5,6,2.15,33,28.4,97.74,10.6,0
30.75,75.75,2024,5,6,2.12,32.92,28.27,97.46,10.66,0
30.75,76.25,2024,5,6,2.03,32.84,27.97,97.02,10.69,0
30.75,76.75,2024,5,6,2.01,30.65,29.99,93.87,9.88,0.07
30.75,77.25,2024,5,6,1.97,26.95,34.74,88.91,8.62,0.08
30.75,77.75,2024,5,6,1.96,23.12,39.42,83.86,7.11,0.09
30.75,78.25,2024,5,6,1.97,18.72,44.79,78.49,4.9,0.1
30.75,78.75,2024,5,6,2.01,11.5,55.06,70.68,0.87,0.05
30.75,79.25,2024,5,6,2.21,5.96,60.14,64.65,-2.65,0.02
30.75,79.75,2024,5,6,2.36,1.97,65.46,60.26,-5.15,0
30.75,80.25,2024,5,6,2.66,0.05,66.97,57.73,-6.83,0
30.75,80.75,2024,5,6,3.13,-0.28,64.49,56.61,-7.9,0
26.25,73.25,2024,5,7,2.23,35.97,21.84,97.66,9.99,0
26.25,73.75,2024,5,7,2.2,35.67,21.31,97.03,9.22,0
26.25,74.25,2024,5,7,2.11,35.37,20.46,96.13,8.32,0
26.25,74.75,2024,5,7,1.88,35.69,19.12,96.06,7.63,0
26.25,75.25,2024,5,7,1.49,36.19,17.96,96.45,7.2,0
26.25,75.75,2024,5,7,1.1,36.65,17.17,96.95,6.95,0
26.25,76.25,2024,5,7,1.04,37.04,16.47,97.28,6.73,0
26.25,76.75,2024,5,7,1.1,37.23,16.02,97.3,6.57,0
26.25,77.25,2024,5,7,1.16,37.32,15.78,97.38,6.47,0
26.25,77.75,2024,5,7,1.17,37.37,15.66,97.65,6.41,0
26.25,78.25,2024,5,7,1.13,37.42,15.61,98.1,6.41,0
26.25,78.75,2024,5,7,1.11,37.57,15.53,98.57,6.48,0
26.25,79.25,2024,5,7,1.17,37.43,15.61,98.79,6.5,0
26.25,79.75,2024,5,7,1.31,36.93,16.41,98.95,6.82,0
26.25,80.25,2024,5,7,1.55,36.29,18.08,99.06,7.63,0
26.25,80.75,2024,5,7,1.86,35.75,20.4,99.14,8.89,0
26.75,73.25,2024,5,7,2.35,35.73,21.58,97.28,9.77,0
26.75,73.75,2024,5,7,2.29,35.72,20.66,96.99,9.02,0
26.75,74.25,2024,5,7,2.14,35.61,19.81,96.48,8.3,0
26.75,74.75,2024,5,7,1.9,35.69,19.09,96.15,7.81,0
26.75,75.25,2024,5,7,1.55,35.97,18.54,96.14,7.6,0
26.75,75.75,2024,5,7,1.23,36.31,18.13,96.43,7.57,0
26.75,76.25,2024,5,7,1.21,36.42,17.78,96.78,7.4,0
26.75,76.75,2024,5,7,1.19,36.75,17.13,97.29,7.21,0
26.75,77.25,2024,5,7,1.26,37.1,16.67,97.8,7.11,0
26.75,77.75,2024,5,7,1.28,37.36,16.37,98.22,7.02,0
26.75,78.25,2024,5,7,1.24,37.41,16.25,98.52,6.92,0
26.75,78.75,2024,5,7,1.28,37.18,16.38,98.69,6.87,0
26.75,79.25,2024,5,7,1.32,36.92,16.58,98.79,6.91,0
26.75,79.75,2024,5,7,1.33,36.51,17.28,98.89,7.26,0
26.75,80.25,2024,5,7,1.52,35.93,19.13,98.99,8.23,0
26.75,80.75,2024,5,7,1.93,35.31,22.19,99.09,9.83,0
27.25,73.25,2024,5,7,2.53,35.72,20.7,97.18,9.06,0
27.25,73.75,2024,5,7,2.39,35.7,20,96.99,8.59,0
27.25,74.25,2024,5,7,2.14,35.62,19.42,96.69,8.19,0
27.25,74.75,2024,5,7,1.94,35.52,19.36,96.23,8.02,0
27.25,75.25,2024,5,7,1.76,35.58,19.24,95.85,7.91,0
27.25,75.75,2024,5,7,1.6,35.81,18.84,95.76,7.73,0
27.25,76.25,2024,5,7,1.46,36.06,18.22,96.12,7.44,0
27.25,76.75,2024,5,7,1.25,36.52,17.52,97.26,7.3,0
27.25,77.25,2024,5,7,1.24,36.75,17.4,97.96,7.42,0
27.25,77.75,2024,5,7,1.26,36.85,17.38,98.34,7.47,0
27.25,78.25,2024,5,7,1.29,36.83,17.32,98.51,7.39,0
27.25,78.75,2024,5,7,1.44,36.63,17.47,98.6,7.39,0
27.25,79.25,2024,5,7,1.49,36.42,17.72,98.72,7.52,0
27.25,79.75,2024,5,7,1.47,36.07,18.61,98.83,8.03,0
27.25,80.25,2024,5,7,1.72,35.5,21.02,98.93,9.28,0
27.25,80.75,2024,5,7,2.29,34.8,24.98,99.04,11.22,0
27.75,73.25,2024,5,7,2.32,36.44,18.44,97.49,7.65,0
27.75,73.75,2024,5,7,2.23,36.09,18.59,97.26,7.7,0
27.75,74.25,2024,5,7,2.09,35.7,18.84,96.97,7.8,0
27.75,74.75,2024,5,7,2,35.43,19.3,96.54,7.96,0
27.75,75.25,2024,5,7,1.95,35.39,19.36,96.12,7.89,0
27.75,75.75,2024,5,7,1.88,35.61,18.82,95.94,7.53,0
27.75,76.25,2024,5,7,1.7,36.06,17.88,96.33,7.04,0
27.75,76.75,2024,5,7,1.3,36.33,17.65,97.31,7.07,0
27.75,77.25,2024,5,7,1.19,36.39,17.95,97.99,7.44,0
27.75,77.75,2024,5,7,1.23,36.33,18.31,98.31,7.76,0
27.75,78.25,2024,5,7,1.34,36.23,18.51,98.39,7.89,0
27.75,78.75,2024,5,7,1.49,36.2,18.53,98.51,7.98,0
27.75,79.25,2024,5,7,1.54,36.07,18.88,98.64,8.23,0
27.75,79.75,2024,5,7,1.66,35.57,20.47,98.74,9.08,0
27.75,80.25,2024,5,7,2.08,34.88,23.52,98.83,10.55,0
27.75,80.75,2024,5,7,2.71,34.18,27.5,98.93,12.38,0.05
28.25,73.25,2024,5,7,1.69,37.15,16.65,98,6.59,0
28.25,73.75,2024,5,7,1.82,36.55,17.25,97.72,6.87,0
28.25,74.25,2024,5,7,1.9,36.03,17.92,97.44,7.19,0
28.25,74.75,2024,5,7,1.93,35.74,18.47,97.17,7.43,0
28.25,75.25,2024,5,7,1.9,35.68,18.59,96.96,7.43,0
28.25,75.75,2024,5,7,1.81,35.81,18.31,96.92,7.21,0
28.25,76.25,2024,5,7,1.65,36.02,17.91,97.23,6.92,0
28.25,76.75,2024,5,7,1.38,36.04,18.21,97.59,7.15,0
28.25,77.25,2024,5,7,1.27,36.02,18.68,97.96,7.59,0
28.25,77.75,2024,5,7,1.29,35.94,19.19,98.17,8.02,0
28.25,78.25,2024,5,7,1.38,35.85,19.56,98.25,8.32,0
28.25,78.75,2024,5,7,1.41,35.81,19.53,98.38,8.38,0
28.25,79.25,2024,5,7,1.54,35.62,20.01,98.48,8.7,0
28.25,79.75,2024,5,7,1.9,34.95,22.22,98.51,9.79,0.01
28.25,80.25,2024,5,7,2.3,34.14,25.49,98.49,11.25,0.04
28.25,80.75,2024,5,7,2.55,33.35,28.92,98.25,12.6,0.16
28.75,73.25,2024,5,7,1.34,37.26,15.9,98.39,5.92,0
28.75,73.75,2024,5,7,1.53,36.65,16.5,98.12,6.18,0
28.75,74.25,2024,5,7,1.64,36.19,17.18,97.94,6.52,0
28.75,74.75,2024,5,7,1.73,35.9,17.7,97.8,6.76,0
28.75,75.25,2024,5,7,1.74,35.74,18.08,97.7,6.91,0
28.75,75.75,2024,5,7,1.68,35.68,18.35,97.69,7.03,0
28.75,76.25,2024,5,7,1.56,35.7,18.62,97.77,7.22,0
28.75,76.75,2024,5,7,1.42,35.85,18.82,97.82,7.5,0
28.75,77.25,2024,5,7,1.35,35.91,19.08,97.92,7.79,0
28.75,77.75,2024,5,7,1.36,35.85,19.54,98,8.13,0
28.75,78.25,2024,5,7,1.38,35.7,20.03,98.04,8.42,0
28.75,78.75,2024,5,7,1.23,35.54,20.03,98.06,8.43,0
28.75,79.25,2024,5,7,1.63,34.91,20.96,97.71,8.75,0
28.75,79.75,2024,5,7,2.05,33.72,23.98,97.15,9.8,0.04
28.75,80.25,2024,5,7,2.06,31.9,28.47,95.96,10.85,0.14
28.75,80.75,2024,5,7,1.75,29.78,33.49,94.11,11.51,0.4
29.25,73.25,2024,5,7,1.46,36.77,16.42,98.54,5.67,0
29.25,73.75,2024,5,7,1.55,36.27,16.88,98.34,5.83,0
29.25,74.25,2024,5,7,1.6,35.91,17.38,98.22,6.1,0
29.25,74.75,2024,5,7,1.66,35.63,17.78,98.11,6.33,0
29.25,75.25,2024,5,7,1.69,35.44,18.23,98.01,6.59,0
29.25,75.75,2024,5,7,1.66,35.36,18.72,97.93,6.94,0
29.25,76.25,2024,5,7,1.57,35.43,19.09,97.86,7.35,0
29.25,76.75,2024,5,7,1.45,35.75,19.07,97.81,7.65,0
29.25,77.25,2024,5,7,1.43,35.95,19.16,97.77,7.87,0
29.25,77.75,2024,5,7,1.45,35.86,19.62,97.71,8.13,0
29.25,78.25,2024,5,7,1.43,35.4,20.29,97.38,8.29,0
29.25,78.75,2024,5,7,1.24,34.53,20.56,96.32,8.01,0
29.25,79.25,2024,5,7,1.66,31.87,23.51,93.61,7.83,0.01
29.25,79.75,2024,5,7,1.86,29.27,28.11,91.36,8.22,0.1
29.25,80.25,2024,5,7,1.72,26.33,34.2,88.86,8.56,0.34
29.25,80.75,2024,5,7,1.44,22.91,42.07,85.69,8.58,0.81
29.75,73.25,2024,5,7,1.6,36.15,17.92,98.58,5.96,0
29.75,73.75,2024,5,7,1.69,35.79,18.34,98.43,6.1,0
29.75,74.25,2024,5,7,1.73,35.53,18.52,98.29,6.19,0
29.75,74.75,2024,5,7,1.76,35.31,18.68,98.16,6.3,0
29.75,75.25,2024,5,7,1.78,35.19,18.84,98.02,6.49,0
29.75,75.75,2024,5,7,1.77,35.17,19.01,97.88,6.75,0
29.75,76.25,2024,5,7,1.71,35.23,19.16,97.76,7.08,0
29.75,76.75,2024,5,7,1.66,35.38,19.26,97.62,7.39,0
29.75,77.25,2024,5,7,1.64,35.42,19.71,97.38,7.74,0
29.75,77.75,2024,5,7,1.6,35,20.41,96.67,7.92,0
29.75,78.25,2024,5,7,1.54,33.59,21.69,94.85,7.75,0
29.75,78.75,2024,5,7,1.57,30.52,24.34,91,7.11,0
29.75,79.25,2024,5,7,1.78,26,29.04,86.37,5.98,0.01
29.75,79.75,2024,5,7,1.86,22.19,35.45,82.83,5.54,0.11
29.75,80.25,2024,5,7,1.87,17.91,45.44,78.97,5.03,0.38
29.75,80.75,2024,5,7,1.87,12.88,58.49,74.07,3.98,0.93
30.25,73.25,2024,5,7,1.66,35.62,19.47,98.55,6.45,0
30.25,73.75,2024,5,7,1.75,35.38,19.97,98.42,6.7,0
30.25,74.25,2024,5,7,1.79,35.25,19.84,98.28,6.69,0
30.25,74.75,2024,5,7,1.81,35.11,19.74,98.13,6.69,0
30.25,75.25,2024,5,7,1.83,35.01,19.65,97.96,6.73,0
30.25,75.75,2024,5,7,1.83,34.95,19.64,97.78,6.83,0
30.25,76.25,2024,5,7,1.82,34.91,19.81,97.61,7.06,0
30.25,76.75,2024,5,7,1.84,34.32,20.64,96.81,7.25,0
30.25,77.25,2024,5,7,1.82,33.07,22.79,95.18,7.59,0
30.25,77.75,2024,5,7,1.77,31.14,25.42,92.56,7.6,0
30.25,78.25,2024,5,7,1.74,28.18,28.53,88.66,6.96,0
30.25,78.75,2024,5,7,1.83,23.53,33.03,83.03,5.53,0
30.25,79.25,2024,5,7,2.06,17.54,41.86,77.21,3.46,0
30.25,79.75,2024,5,7,2.24,11.65,54.92,71.44,1.55,0.06
30.25,80.25,2024,5,7,2.41,6.73,65.84,66.33,-0.23,0.24
30.25,80.75,2024,5,7,2.55,3.04,72.56,62.08,-1.93,0.63
30.75,73.25,2024,5,7,1.63,35.06,21.45,98.46,7.44,0
30.75,73.75,2024,5,7,1.75,34.89,21.88,98.36,7.69,0
30.75,74.25,2024,5,7,1.73,34.81,21.9,98.24,7.88,0
30.75,74.75,2024,5,7,1.7,34.77,21.64,98.09,7.88,0
30.75,75.25,2024,5,7,1.67,34.71,21.46,97.9,7.85,0
30.75,75.75,2024,5,7,1.65,34.58,21.65,97.63,7.93,0.01
30.75,76.25,2024,5,7,1.63,34.3,22.5,97.21,8.27,0.04
30.75,76.75,2024,5,7,1.74,31.77,25.7,94.09,8.14,0.02
30.75,77.25,2024,5,7,1.79,27.81,31.6,89.14,7.61,0.01
30.75,77.75,2024,5,7,1.81,23.56,38.49,84.09,6.9,0
30.75,78.25,2024,5,7,1.83,18.75,46.49,78.71,5.45,0
30.75,78.75,2024,5,7,1.92,11.65,57.59,70.87,1.96,0
30.75,79.25,2024,5,7,2.38,6.07,63.72,64.81,-1.33,0
30.75,79.75,2024,5,7,2.6,2.27,69.32,60.39,-3.78,0.03
30.75,80.25,2024,5,7,2.85,0.5,70.12,57.83,-5.49,0.15
30.75,80.75,2024,5,7,3.18,0.1,66.69,56.7,-6.63,0.37
26.25,73.25,2024,5,8,2.25,36.89,16.34,97.56,5.48,0
26.25,73.75,2024,5,8,2.02,36.4,17.06,96.93,5.98,0
26.25,74.25,2024,5,8,1.98,36.02,17.21,96.04,6.12,0
26.25,74.75,2024,5,8,1.98,36.2,16.76,95.97,6,0
26.25,75.25,2024,5,8,1.9,36.65,16.46,96.36,6.06,0
26.25,75.75,2024,5,8,1.75,37.1,16.36,96.86,6.26,0
26.25,76.25,2024,5,8,1.63,37.3,15.81,97.19,6.03,0
26.25,76.75,2024,5,8,1.62,37.3,15.09,97.21,5.57,0
26.25,77.25,2024,5,8,1.92,36.92,15.69,97.29,5.83,0
26.25,77.75,2024,5,8,2.44,36.53,16.72,97.58,6.49,0
26.25,78.25,2024,5,8,3.08,36.25,17.81,98.04,7.38,0
26.25,78.75,2024,5,8,3.69,35.98,19.19,98.54,8.51,0.01
26.25,79.25,2024,5,8,4.01,35.43,20.49,98.79,8.96,0.08
26.25,79.75,2024,5,8,4.08,34.73,22.5,98.98,9.61,0.16
26.25,80.25,2024,5,8,3.97,33.98,25.48,99.12,10.7,0.19
26.25,80.75,2024,5,8,3.79,33.26,29.22,99.23,12.11,0.17
26.75,73.25,2024,5,8,2.06,36.85,15.84,97.19,4.98,0
26.75,73.75,2024,5,8,1.71,36.49,16.56,96.9,5.54,0
26.75,74.25,2024,5,8,1.76,35.96,16.31,96.4,5.13,0
26.75,74.75,2024,5,8,1.96,35.77,16.02,96.07,4.78,0
26.75,75.25,2024,5,8,2.09,35.96,16,96.06,4.85,0
26.75,75.75,2024,5,8,2.07,36.35,16.2,96.35,5.26,0
26.75,76.25,2024,5,8,1.91,36.56,16.25,96.7,5.48,0
26.75,76.75,2024,5,8,1.69,36.87,15.45,97.22,5.36,0
26.75,77.25,2024,5,8,1.88,36.67,15.81,97.74,5.66,0
26.75,77.75,2024,5,8,2.5,36.31,16.65,98.18,6.23,0
26.75,78.25,2024,5,8,3.32,35.95,17.74,98.5,7.01,0
26.75,78.75,2024,5,8,3.9,35.49,19.31,98.69,8.03,0.01
26.75,79.25,2024,5,8,4.17,34.72,21.84,98.83,9.15,0.05
26.75,79.75,2024,5,8,4.15,33.97,25.21,98.96,10.6,0.1
26.75,80.25,2024,5,8,4.01,33.28,29.13,99.08,12.15,0.14
26.75,80.75,2024,5,8,3.89,32.7,33.21,99.2,13.59,0.19
27.25,73.25,2024,5,8,1.92,36.74,15.44,97.1,4.9,0
27.25,73.75,2024,5,8,1.71,36.32,16.19,96.92,5.24,0
27.25,74.25,2024,5,8,1.86,35.77,15.79,96.62,4.57,0
27.25,74.75,2024,5,8,2.11,35.46,15.72,96.16,4.27,0
27.25,75.25,2024,5,8,2.29,35.37,15.88,95.78,4.25,0
27.25,75.75,2024,5,8,2.29,35.47,16.11,95.7,4.47,0
27.25,76.25,2024,5,8,2.13,35.71,16.31,96.06,4.85,0
27.25,76.75,2024,5,8,1.78,36.41,15.74,97.21,5.17,0
27.25,77.25,2024,5,8,1.89,36.28,16.25,97.92,5.66,0
27.25,77.75,2024,5,8,2.55,35.88,17.16,98.32,6.26,0
27.25,78.25,2024,5,8,3.46,35.46,18.37,98.52,7.04,0
27.25,78.75,2024,5,8,3.98,34.94,20.34,98.64,8.27,0
27.25,79.25,2024,5,8,4.16,34.25,23.72,98.78,9.97,0.01
27.25,79.75,2024,5,8,4.13,33.6,27.77,98.92,11.73,0.03
27.25,80.25,2024,5,8,4.05,32.97,31.97,99.04,13.27,0.06
27.25,80.75,2024,5,8,4.06,32.37,35.99,99.16,14.5,0.16
27.75,73.25,2024,5,8,1.77,37.01,14.31,97.44,4.54,0
27.75,73.75,2024,5,8,1.79,36.31,15.28,97.21,4.8,0
27.75,74.25,2024,5,8,1.95,35.73,15.58,96.91,4.61,0
27.75,74.75,2024,5,8,2.16,35.35,15.9,96.49,4.57,0
27.75,75.25,2024,5,8,2.27,35.06,16.23,96.07,4.56,0
27.75,75.75,2024,5,8,2.23,34.92,16.52,95.9,4.64,0
27.75,76.25,2024,5,8,2.1,35.17,16.75,96.3,5.02,0
27.75,76.75,2024,5,8,1.83,35.74,16.65,97.29,5.5,0
27.75,77.25,2024,5,8,1.99,35.73,17.21,97.97,5.99,0
27.75,77.75,2024,5,8,2.69,35.45,18.19,98.3,6.63,0
27.75,78.25,2024,5,8,3.6,35.05,19.74,98.41,7.63,0
27.75,78.75,2024,5,8,3.95,34.51,22.31,98.55,9.21,0
27.75,79.25,2024,5,8,4,33.9,26.06,98.72,11.07,0.01
27.75,79.75,2024,5,8,3.93,33.26,30.08,98.84,12.66,0.03
27.75,80.25,2024,5,8,3.84,32.64,33.84,98.94,13.89,0.07
27.75,80.75,2024,5,8,3.81,32.05,37.12,99.05,14.81,0.29
28.25,73.25,2024,5,8,1.5,37.42,13.64,97.97,4.49,0
28.25,73.75,2024,5,8,1.74,36.49,14.69,97.68,4.71,0
28.25,74.25,2024,5,8,1.93,35.89,15.54,97.4,4.92,0
28.25,74.75,2024,5,8,2.1,35.45,16.22,97.14,5.1,0
28.25,75.25,2024,5,8,2.17,35.13,16.78,96.94,5.24,0
28.25,75.75,2024,5,8,2.1,34.97,17.25,96.9,5.41,0
28.25,76.25,2024,5,8,1.96,35.09,17.62,97.22,5.77,0
28.25,76.75,2024,5,8,1.86,35.16,17.98,97.59,6.17,0
28.25,77.25,2024,5,8,2.1,35.19,18.49,97.96,6.53,0
28.25,77.75,2024,5,8,2.78,35.03,19.61,98.18,7.23,0
28.25,78.25,2024,5,8,3.6,34.65,21.69,98.29,8.48,0
28.25,78.75,2024,5,8,3.83,34.06,25.09,98.45,10.39,0
28.25,79.25,2024,5,8,3.74,33.41,28.69,98.58,12,0.08
28.25,79.75,2024,5,8,3.52,32.78,32.05,98.62,13.2,0.35
28.25,80.25,2024,5,8,3.22,32.17,34.98,98.59,14.07,0.79
28.25,80.75,2024,5,8,2.91,31.51,37.72,98.35,14.72,1.65
28.75,73.25,2024,5,8,1.42,37.29,14.01,98.35,4.74,0
28.75,73.75,2024,5,8,1.67,36.44,15.06,98.09,4.99,0
28.75,74.25,2024,5,8,1.83,36,15.71,97.91,5.15,0
28.75,74.75,2024,5,8,1.97,35.62,16.27,97.77,5.27,0
28.75,75.25,2024,5,8,2.03,35.3,16.84,97.69,5.44,0
28.75,75.75,2024,5,8,1.96,35.08,17.48,97.68,5.71,0
28.75,76.25,2024,5,8,1.8,35,18.12,97.77,6.13,0
28.75,76.75,2024,5,8,1.82,34.83,18.77,97.84,6.56,0
28.75,77.25,2024,5,8,2.14,34.74,19.67,97.93,7.05,0
28.75,77.75,2024,5,8,2.78,34.56,21.38,98.03,8.01,0
28.75,78.25,2024,5,8,3.49,34.18,24.05,98.1,9.51,0.01
28.75,78.75,2024,5,8,3.66,33.6,27.38,98.14,11.3,0.04
28.75,79.25,2024,5,8,3.32,32.69,30.55,97.81,12.36,0.36
28.75,79.75,2024,5,8,2.87,31.66,33.93,97.24,13.16,1.22
28.75,80.25,2024,5,8,2.28,30.11,38.24,96.03,13.58,2.51
28.75,80.75,2024,5,8,1.74,28.1,43.54,94.16,13.71,4.3
29.25,73.25,2024,5,8,1.46,36.93,14.64,98.49,4.76,0
29.25,73.75,2024,5,8,1.53,36.45,15.31,98.29,4.93,0
29.25,74.25,2024,5,8,1.62,36.17,15.64,98.18,4.97,0
29.25,74.75,2024,5,8,1.74,35.82,16.02,98.08,5.08,0
29.25,75.25,2024,5,8,1.79,35.45,16.53,97.99,5.29,0
29.25,75.75,2024,5,8,1.74,35.08,17.18,97.92,5.6,0
29.25,76.25,2024,5,8,1.62,34.78,17.91,97.87,5.96,0
29.25,76.75,2024,5,8,1.7,34.56,19.03,97.83,6.67,0
29.25,77.25,2024,5,8,2.1,34.35,20.59,97.8,7.5,0
29.25,77.75,2024,5,8,2.71,34.1,22.76,97.76,8.7,0
29.25,78.25,2024,5,8,3.2,33.58,25.46,97.46,10.08,0.03
29.25,78.75,2024,5,8,3.03,32.35,28.31,96.41,10.96,0.14
29.25,79.25,2024,5,8,2.46,29.55,33.31,93.68,11.03,0.8
29.25,79.75,2024,5,8,2.1,27.2,38.82,91.4,11.24,2.11
29.25,80.25,2024,5,8,1.74,24.53,45.69,88.88,11.21,3.8
29.25,80.75,2024,5,8,1.46,21.34,53.84,85.67,10.71,5.68
29.75,73.25,2024,5,8,1.31,36.95,14.81,98.52,4.54,0
29.75,73.75,2024,5,8,1.3,36.77,14.91,98.37,4.48,0
29.75,74.25,2024,5,8,1.33,36.48,15.33,98.24,4.71,0
29.75,74.75,2024,5,8,1.42,36.04,16.23,98.11,5.33,0
29.75,75.25,2024,5,8,1.51,35.54,17.11,97.99,5.92,0
29.75,75.75,2024,5,8,1.56,35.07,17.73,97.88,6.22,0
29.75,76.25,2024,5,8,1.56,34.64,18,97.77,6.16,0
29.75,76.75,2024,5,8,1.65,34.28,19.15,97.65,6.7,0
29.75,77.25,2024,5,8,2.04,33.9,20.92,97.43,7.58,0
29.75,77.75,2024,5,8,2.42,33.25,23.08,96.74,8.52,0
29.75,78.25,2024,5,8,2.57,31.69,26.06,94.93,9.13,0.06
29.75,78.75,2024,5,8,2.27,28.28,30.94,91.05,8.92,0.25
29.75,79.25,2024,5,8,2.01,23.96,37.49,86.39,7.95,1.07
29.75,79.75,2024,5,8,1.97,20.53,44.82,82.82,7.34,2.4
29.75,80.25,2024,5,8,1.94,16.81,54.09,78.91,6.44,3.91
29.75,80.75,2024,5,8,1.84,12.45,63.99,73.98,4.77,5.36
30.25,73.25,2024,5,8,1.21,37.06,14.74,98.47,4.45,0
30.25,73.75,2024,5,8,1.14,36.92,14.72,98.35,4.38,0
30.25,74.25,2024,5,8,1.09,36.66,15.37,98.22,4.94,0
30.25,74.75,2024,5,8,1.1,36.24,16.6,98.07,5.92,0
30.25,75.25,2024,5,8,1.21,35.74,17.81,97.92,6.76,0
30.25,75.75,2024,5,8,1.37,35.2,18.61,97.76,7.13,0
30.25,76.25,2024,5,8,1.53,34.67,18.81,97.61,6.93,0
30.25,76.75,2024,5,8,1.68,33.57,20.24,96.84,7.02,0
30.25,77.25,2024,5,8,1.94,31.99,23.14,95.22,7.52,0
30.25,77.75,2024,5,8,2.1,29.83,26.84,92.61,7.84,0
30.25,78.25,2024,5,8,2.11,26.72,31.18,88.7,7.45,0.06
30.25,78.75,2024,5,8,2.12,21.99,36.53,83.02,5.84,0.24
30.25,79.25,2024,5,8,2.18,16.68,44.43,77.18,3.53,0.95
30.25,79.75,2024,5,8,2.11,11.31,54.92,71.38,1.2,2.01
30.25,80.25,2024,5,8,1.94,6.88,63.04,66.25,-0.96,3.25
30.25,80.75,2024,5,8,1.76,3.65,66.74,62,-2.98,4.55
30.75,73.25,2024,5,8,1.23,36.89,15.79,98.38,5.32,0
30.75,73.75,2024,5,8,1.09,36.73,15.81,98.28,5.28,0
30.75,74.25,2024,5,8,1.06,36.48,16.61,98.16,6,0
30.75,74.75,2024,5,8,1.06,36.15,17.6,98.02,6.74,0
30.75,75.25,2024,5,8,1.12,35.76,18.7,97.85,7.42,0
30.75,75.75,2024,5,8,1.24,35.24,19.84,97.6,7.94,0
30.75,76.25,2024,5,8,1.49,34.5,20.97,97.19,8.2,0
30.75,76.75,2024,5,8,1.7,31.41,25.12,94.09,8.08,0
30.75,77.25,2024,5,8,1.82,27.09,31.78,89.15,7.53,0
30.75,77.75,2024,5,8,1.94,22.84,38.82,84.1,6.73,0
30.75,78.25,2024,5,8,2.03,18.31,45.94,78.72,5.08,0.04
30.75,78.75,2024,5,8,1.96,11.51,54.72,70.83,1.11,0.15
30.75,79.25,2024,5,8,2.02,6.35,57.39,64.77,-2.86,0.58
30.75,79.75,2024,5,8,1.99,2.95,59.02,60.35,-5.89,1.24
30.75,80.25,2024,5,8,1.89,1.28,58.36,57.81,-7.64,2.13
30.75,80.75,2024,5,8,1.82,0.67,56.28,56.69,-8.29,3.21
26.25,73.25,2024,5,9,3.05,36.55,19.25,97.52,8.66,0
26.25,73.75,2024,5,9,2.83,35.88,18.88,96.89,7.8,0
26.25,74.25,2024,5,9,2.38,35.44,17.73,96.01,6.6,0
26.25,74.75,2024,5,9,1.98,35.59,16.91,95.95,5.97,0.01
26.25,75.25,2024,5,9,1.78,35.86,17.1,96.34,6.19,0.1
26.25,75.75,2024,5,9,1.8,35.98,18.43,96.85,7.21,0.27
26.25,76.25,2024,5,9,1.91,35.86,20.53,97.19,8.59,0.51
26.25,76.75,2024,5,9,2.19,35.51,22.08,97.22,9.39,0.39
26.25,77.25,2024,5,9,2.5,35.15,22.96,97.32,9.8,0.17
26.25,77.75,2024,5,9,2.69,34.9,23.88,97.61,10.28,0.11
26.25,78.25,2024,5,9,2.76,34.77,25.18,98.07,11.03,0.17
26.25,78.75,2024,5,9,2.82,34.72,26.78,98.55,11.95,0.02
26.25,79.25,2024,5,9,2.89,34.56,28.78,98.78,12.88,0
26.25,79.75,2024,5,9,2.94,34.37,30.97,98.94,13.76,0
26.25,80.25,2024,5,9,2.97,34.15,33.32,99.06,14.62,0
26.25,80.75,2024,5,9,3.01,33.92,35.76,99.16,15.45,0.03
26.75,73.25,2024,5,9,2,36.77,17.11,97.13,7.22,0
